countryA,countryB,similarity
JAMAICA,TUNISIA,0.9089242053789731
BOLIVIA (PLURINATIONAL STATE OF),TUNISIA,0.8691588785046729
SAINT LUCIA,TUNISIA,0.8765281173594132
MONGOLIA,TUNISIA,0.8685819070904646
PORTUGAL,TUNISIA,0.5660146699266504
DEMOCRATIC REPUBLIC OF THE CONGO,TUNISIA,0.44621026894865523
EL SALVADOR,TUNISIA,0.8502444987775061
GAMBIA,TUNISIA,0.6668704156479217
TUNISIA,TURKMENISTAN,0.6943765281173594
MICRONESIA (FEDERATED STATES OF),TUNISIA,0.269559902200489
TIMOR-LESTE,TUNISIA,0.7647058823529411
BELIZE,TUNISIA,0.8728606356968215
CHAD,TUNISIA,0.5189486552567237
BURKINA FASO,TUNISIA,0.8679706601466992
LAO PEOPLE'S DEMOCRATIC REPUBLIC,TUNISIA,0.8667481662591687
TUNISIA,TUVALU,0.5470660146699267
JORDAN,TUNISIA,0.9400977995110025
PARAGUAY,TUNISIA,0.8257946210268948
SERBIA AND MONTENEGRO,TUNISIA,0.5796460176991151
BOLIVIA,TUNISIA,0.8482142857142857
THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,TUNISIA,0.557280118255728
CAPE VERDE,TUNISIA,0.851063829787234
CZECH REPUBLIC,TUNISIA,0.5502347417840375
TUNISIA,VENEZUELA,0.9006211180124224
SWAZILAND,TUNISIA,0.6715092816787732
LIBYAN ARAB JAMAHIRIYA,TUNISIA,0.9258202567760342
MOLDOVA,TUNISIA,0.6
DOMINICAN REPUBLIC,INDONESIA,0.879083094555874
BRAZIL,INDONESIA,0.8551344743276283
INDONESIA,UNITED REPUBLIC OF TANZANIA,0.8484107579462102
INDONESIA,PHILIPPINES,0.8942542787286064
ALGERIA,INDONESIA,0.9321515892420538
BENIN,INDONESIA,0.75
DENMARK,INDONESIA,0.5409535452322738
INDONESIA,ROMANIA,0.5275061124694377
ARGENTINA,INDONESIA,0.828239608801956
GREECE,INDONESIA,0.5562347188264058
AUSTRIA,INDONESIA,0.5971882640586798
INDONESIA,SWITZERLAND,0.5925245098039216
CYPRUS,INDONESIA,0.6265281173594132
INDONESIA,MOZAMBIQUE,0.8759168704156479
INDONESIA,SUDAN,0.9138141809290954
FIJI,INDONESIA,0.7603911980440098
BULGARIA,INDONESIA,0.5360635696821516
CUBA,INDONESIA,0.8905867970660146
INDONESIA,UGANDA,0.7548899755501223
INDONESIA,ZAMBIA,0.871638141809291
INDONESIA,SOUTH SUDAN,0.2907725321888412
INDONESIA,MONACO,0.5165036674816625
INDONESIA,REPUBLIC OF KOREA,0.5427872860635696
INDONESIA,REPUBLIC OF MOLDOVA,0.547766323024055
INDONESIA,SAN MARINO,0.593520782396088
INDONESIA,YEMEN,0.9223716381418093
INDONESIA,ITALY,0.5759817871371656
BURUNDI,INDONESIA,0.6833740831295844
HUNGARY,INDONESIA,0.5177261613691931
CAMBODIA,INDONESIA,0.8820293398533008
INDONESIA,MALAWI,0.7053789731051344
INDONESIA,NAURU,0.3080684596577017
INDONESIA,NICARAGUA,0.8594132029339854
BRUNEI DARUSSALAM,INDONESIA,0.9547677261613692
INDONESIA,POLAND,0.5396919431279621
INDONESIA,THAILAND,0.9028117359413202
INDONESIA,MALDIVES,0.9180929095354523
INDONESIA,SIERRA LEONE,0.7017114914425427
INDONESIA,TURKEY,0.6332518337408313
CABO VERDE,INDONESIA,0.839240506329114
INDONESIA,PAPUA NEW GUINEA,0.6589242053789731
INDONESIA,MARSHALL ISLANDS,0.3312958435207824
AZERBAIJAN,INDONESIA,0.8484107579462102
INDONESIA,MADAGASCAR,0.7139364303178484
CAMEROON,INDONESIA,0.636919315403423
INDONESIA,SAUDI ARABIA,0.9162591687041565
INDONESIA,IRAN (ISLAMIC REPUBLIC OF),0.8429095354523227
INDONESIA,NEPAL,0.8863080684596577
INDONESIA,SAMOA,0.6888753056234719
INDONESIA,IRAQ,0.8196821515892421
INDONESIA,LIBYA,0.8941176470588236
BAHRAIN,INDONESIA,0.9376528117359413
GUINEA,INDONESIA,0.839242053789731
EQUATORIAL GUINEA,INDONESIA,0.38981042654028436
INDONESIA,KYRGYZSTAN,0.8105134474327629
ERITREA,INDONESIA,0.8636919315403423
INDONESIA,KUWAIT,0.9407582938388626
ARMENIA,INDONESIA,0.7053789731051344
INDONESIA,MAURITANIA,0.8728606356968215
INDONESIA,SINGAPORE,0.906479217603912
CENTRAL AFRICAN REPUBLIC,INDONESIA,0.5727383863080685
INDONESIA,PERU,0.8600917431192661
INDONESIA,LIECHTENSTEIN,0.5941320293398533
INDONESIA,NETHERLANDS,0.5415647921760391
INDONESIA,SERBIA,0.6046511627906976
HAITI,INDONESIA,0.6644254278728606
INDONESIA,IRELAND,0.5971882640586798
INDONESIA,KAZAKHSTAN,0.8568807339449541
DJIBOUTI,INDONESIA,0.9119804400977995
DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,INDONESIA,0.7542787286063569
BOSNIA AND HERZEGOVINA,INDONESIA,0.5580684596577017
INDONESIA,PAKISTAN,0.8618581907090465
INDONESIA,SWEDEN,0.5800733496332519
INDONESIA,SOMALIA,0.534841075794621
INDONESIA,SLOVAKIA,0.5543735224586288
AUSTRALIA,INDONESIA,0.4297066014669927
INDONESIA,KIRIBATI,0.2988997555012225
INDONESIA,QATAR,0.943853427895981
INDONESIA,LITHUANIA,0.530562347188264
ICELAND,INDONESIA,0.5580684596577017
INDONESIA,LUXEMBOURG,0.5482885085574573
ETHIOPIA,INDONESIA,0.8441320293398533
COMOROS,INDONESIA,0.7347188264058679
INDONESIA,SRI LANKA,0.9290953545232273
GUYANA,INDONESIA,0.8979217603911981
INDONESIA,TONGA,0.5201711491442543
INDONESIA,UZBEKISTAN,0.7035452322738386
INDONESIA,VANUATU,0.5128361858190709
INDONESIA,LESOTHO,0.8533007334963325
COLOMBIA,INDONESIA,0.8386308068459658
GUINEA-BISSAU,INDONESIA,0.7017114914425427
BOTSWANA,INDONESIA,0.823960880195599
COSTA RICA,INDONESIA,0.8600823045267489
INDONESIA,TAJIKISTAN,0.7842298288508558
INDONESIA,LIBERIA,0.5953545232273839
COTE D'IVOIRE,INDONESIA,0.7599288678126852
GABON,INDONESIA,0.6797066014669927
INDIA,INDONESIA,0.812958435207824
ECUADOR,INDONESIA,0.9089242053789731
ESWATINI,INDONESIA,0.5516372795969773
INDONESIA,SEYCHELLES,0.42665036674816625
INDONESIA,SAINT KITTS AND NEVIS,0.5171149144254279
INDONESIA,SOLOMON ISLANDS,0.7286063569682152
INDONESIA,MAURITIUS,0.8771393643031785
ANDORRA,INDONESIA,0.5666259168704156
INDONESIA,SAO TOME AND PRINCIPE,0.4743276283618582
BELARUS,INDONESIA,0.8001222493887531
INDONESIA,PALAU,0.29095354523227385
GEORGIA,INDONESIA,0.5097799511002445
INDONESIA,MYANMAR,0.8062347188264058
AFGHANISTAN,INDONESIA,0.8447432762836186
CZECHIA,INDONESIA,0.4886164623467601
INDONESIA,MEXICO,0.8465770171149144
BANGLADESH,INDONESIA,0.9437652811735942
FINLAND,INDONESIA,0.5562347188264058
INDONESIA,ISRAEL,0.15342298288508557
HONDURAS,INDONESIA,0.7524449877750611
INDONESIA,MALI,0.882640586797066
INDONESIA,NORTH MACEDONIA,0.5265017667844523
INDONESIA,LEBANON,0.8985330073349633
BARBADOS,INDONESIA,0.8661369193154034
BHUTAN,INDONESIA,0.8141809290953546
INDONESIA,MOROCCO,0.9180929095354523
INDONESIA,MALTA,0.6271393643031785
INDONESIA,SURINAME,0.8288508557457213
CANADA,INDONESIA,0.4058679706601467
INDONESIA,UNITED ARAB EMIRATES,0.9339853300733496
CROATIA,INDONESIA,0.5496766607877719
INDONESIA,KENYA,0.8386308068459658
INDONESIA,RWANDA,0.5183374083129584
CONGO,INDONESIA,0.7960992907801419
GUATEMALA,INDONESIA,0.8074572127139364
ANTIGUA AND BARBUDA,INDONESIA,0.8209046454767727
INDONESIA,LATVIA,0.523838630806846
INDONESIA,TOGO,0.8257946210268948
GRENADA,INDONESIA,0.7573349633251834
INDONESIA,NAMIBIA,0.8753056234718827
INDONESIA,SYRIAN ARAB REPUBLIC,0.8355745721271394
INDONESIA,NORWAY,0.5568459657701712
CHILE,INDONESIA,0.8789731051344744
DOMINICA,INDONESIA,0.5006112469437652
ALBANIA,INDONESIA,0.5073349633251834
INDONESIA,TRINIDAD AND TOBAGO,0.8765281173594132
INDONESIA,PANAMA,0.8161639157655094
INDONESIA,MONTENEGRO,0.5423855963990998
INDONESIA,NIGERIA,0.8850855745721271
GHANA,INDONESIA,0.8268321513002365
INDONESIA,OMAN,0.9480440097799511
INDONESIA,SLOVENIA,0.5476772616136919
BAHAMAS,INDONESIA,0.8508557457212714
INDONESIA,JAMAICA,0.8973105134474327
BOLIVIA (PLURINATIONAL STATE OF),INDONESIA,0.8859813084112149
INDONESIA,SAINT LUCIA,0.8649144254278729
INDONESIA,MONGOLIA,0.8557457212713936
INDONESIA,PORTUGAL,0.5507334963325183
DEMOCRATIC REPUBLIC OF THE CONGO,INDONESIA,0.4345965770171149
EL SALVADOR,INDONESIA,0.839242053789731
GAMBIA,INDONESIA,0.6515892420537898
INDONESIA,TURKMENISTAN,0.6821515892420538
INDONESIA,MICRONESIA (FEDERATED STATES OF),0.24755501222493886
INDONESIA,TIMOR-LESTE,0.7457107843137255
BELIZE,INDONESIA,0.8508557457212714
CHAD,INDONESIA,0.5
BURKINA FASO,INDONESIA,0.855379188712522
INDONESIA,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.8930317848410758
INDONESIA,TUVALU,0.5220048899755502
INDONESIA,JORDAN,0.9254278728606357
INDONESIA,PARAGUAY,0.8166259168704156
INDONESIA,SERBIA AND MONTENEGRO,0.5973451327433629
BOLIVIA,INDONESIA,0.8392857142857143
INDONESIA,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,0.5447154471544715
CAPE VERDE,INDONESIA,0.8309692671394799
CZECH REPUBLIC,INDONESIA,0.5464788732394367
INDONESIA,VENEZUELA,0.9192546583850931
INDONESIA,SWAZILAND,0.6755447941888619
INDONESIA,LIBYAN ARAB JAMAHIRIYA,0.9295039164490861
INDONESIA,MOLDOVA,0.6166666666666667
BRAZIL,DOMINICAN REPUBLIC,0.8594132029339854
DOMINICAN REPUBLIC,UNITED REPUBLIC OF TANZANIA,0.8251833740831296
DOMINICAN REPUBLIC,PHILIPPINES,0.8954767726161369
ALGERIA,DOMINICAN REPUBLIC,0.8649144254278729
BENIN,DOMINICAN REPUBLIC,0.7463325183374083
DENMARK,DOMINICAN REPUBLIC,0.5898533007334963
DOMINICAN REPUBLIC,ROMANIA,0.5806845965770171
ARGENTINA,DOMINICAN REPUBLIC,0.8545232273838631
DOMINICAN REPUBLIC,GREECE,0.6063569682151589
AUSTRIA,DOMINICAN REPUBLIC,0.6460880195599022
DOMINICAN REPUBLIC,SWITZERLAND,0.6348039215686274
CYPRUS,DOMINICAN REPUBLIC,0.6644254278728606
DOMINICAN REPUBLIC,MOZAMBIQUE,0.8624694376528117
DOMINICAN REPUBLIC,SUDAN,0.83679706601467
DOMINICAN REPUBLIC,FIJI,0.7909535452322738
BULGARIA,DOMINICAN REPUBLIC,0.5898533007334963
CUBA,DOMINICAN REPUBLIC,0.8001222493887531
DOMINICAN REPUBLIC,UGANDA,0.75
DOMINICAN REPUBLIC,ZAMBIA,0.8520782396088019
DOMINICAN REPUBLIC,SOUTH SUDAN,0.30793991416309013
DOMINICAN REPUBLIC,MONACO,0.5672371638141809
DOMINICAN REPUBLIC,REPUBLIC OF KOREA,0.5757946210268948
DOMINICAN REPUBLIC,REPUBLIC OF MOLDOVA,0.6034364261168385
DOMINICAN REPUBLIC,SAN MARINO,0.6430317848410758
DOMINICAN REPUBLIC,YEMEN,0.8569682151589242
DOMINICAN REPUBLIC,ITALY,0.597799511002445
BURUNDI,DOMINICAN REPUBLIC,0.6931540342298288
DOMINICAN REPUBLIC,HUNGARY,0.5715158924205379
CAMBODIA,DOMINICAN REPUBLIC,0.8612469437652812
DOMINICAN REPUBLIC,MALAWI,0.7444987775061125
DOMINICAN REPUBLIC,NAURU,0.3533007334963325
DOMINICAN REPUBLIC,NICARAGUA,0.8575794621026895
BRUNEI DARUSSALAM,DOMINICAN REPUBLIC,0.8832518337408313
DOMINICAN REPUBLIC,POLAND,0.5906398104265402
DOMINICAN REPUBLIC,THAILAND,0.9015892420537898
DOMINICAN REPUBLIC,MALDIVES,0.8844743276283619
DOMINICAN REPUBLIC,SIERRA LEONE,0.6974327628361858
DOMINICAN REPUBLIC,TURKEY,0.6271393643031785
CABO VERDE,DOMINICAN REPUBLIC,0.8734177215189873
DOMINICAN REPUBLIC,PAPUA NEW GUINEA,0.7182151589242054
DOMINICAN REPUBLIC,MARSHALL ISLANDS,0.386919315403423
AZERBAIJAN,DOMINICAN REPUBLIC,0.8178484107579462
DOMINICAN REPUBLIC,MADAGASCAR,0.7157701711491442
CAMEROON,DOMINICAN REPUBLIC,0.6742053789731052
DOMINICAN REPUBLIC,SAUDI ARABIA,0.8459657701711492
DOMINICAN REPUBLIC,IRAN (ISLAMIC REPUBLIC OF),0.7518337408312958
DOMINICAN REPUBLIC,NEPAL,0.8771393643031785
DOMINICAN REPUBLIC,SAMOA,0.7481662591687042
DOMINICAN REPUBLIC,IRAQ,0.773838630806846
DOMINICAN REPUBLIC,LIBYA,0.8780748663101604
BAHRAIN,DOMINICAN REPUBLIC,0.8734718826405868
DOMINICAN REPUBLIC,GUINEA,0.8019559902200489
DOMINICAN REPUBLIC,EQUATORIAL GUINEA,0.4040284360189573
DOMINICAN REPUBLIC,KYRGYZSTAN,0.7976772616136919
DOMINICAN REPUBLIC,ERITREA,0.8496332518337408
DOMINICAN REPUBLIC,KUWAIT,0.8714454976303317
ARMENIA,DOMINICAN REPUBLIC,0.6949877750611247
DOMINICAN REPUBLIC,MAURITANIA,0.8331295843520783
DOMINICAN REPUBLIC,SINGAPORE,0.8850855745721271
CENTRAL AFRICAN REPUBLIC,DOMINICAN REPUBLIC,0.593520782396088
DOMINICAN REPUBLIC,PERU,0.8963270142180095
DOMINICAN REPUBLIC,LIECHTENSTEIN,0.6381418092909535
DOMINICAN REPUBLIC,NETHERLANDS,0.5916870415647921
DOMINICAN REPUBLIC,SERBIA,0.6294073518379595
DOMINICAN REPUBLIC,HAITI,0.715158924205379
DOMINICAN REPUBLIC,IRELAND,0.6418092909535452
DOMINICAN REPUBLIC,KAZAKHSTAN,0.8415902140672783
DJIBOUTI,DOMINICAN REPUBLIC,0.8618581907090465
DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,DOMINICAN REPUBLIC,0.676039119804401
BOSNIA AND HERZEGOVINA,DOMINICAN REPUBLIC,0.6075794621026895
DOMINICAN REPUBLIC,PAKISTAN,0.7762836185819071
DOMINICAN REPUBLIC,SWEDEN,0.6271393643031785
DOMINICAN REPUBLIC,SOMALIA,0.5152811735941321
DOMINICAN REPUBLIC,SLOVAKIA,0.5953545232273839
AUSTRALIA,DOMINICAN REPUBLIC,0.4963325183374083
DOMINICAN REPUBLIC,KIRIBATI,0.3441320293398533
DOMINICAN REPUBLIC,QATAR,0.8685819070904646
DOMINICAN REPUBLIC,LITHUANIA,0.5825183374083129
DOMINICAN REPUBLIC,ICELAND,0.6069682151589242
DOMINICAN REPUBLIC,LUXEMBOURG,0.5959657701711492
DOMINICAN REPUBLIC,ETHIOPIA,0.83679706601467
COMOROS,DOMINICAN REPUBLIC,0.7004889975550123
DOMINICAN REPUBLIC,SRI LANKA,0.8777506112469438
DOMINICAN REPUBLIC,GUYANA,0.882640586797066
DOMINICAN REPUBLIC,TONGA,0.5684596577017115
DOMINICAN REPUBLIC,UZBEKISTAN,0.6839853300733496
DOMINICAN REPUBLIC,VANUATU,0.5837408312958435
DOMINICAN REPUBLIC,LESOTHO,0.8410757946210269
COLOMBIA,DOMINICAN REPUBLIC,0.8533007334963325
DOMINICAN REPUBLIC,GUINEA-BISSAU,0.7047677261613692
BOTSWANA,DOMINICAN REPUBLIC,0.8178484107579462
COSTA RICA,DOMINICAN REPUBLIC,0.9034229828850856
DOMINICAN REPUBLIC,TAJIKISTAN,0.7683374083129584
DOMINICAN REPUBLIC,LIBERIA,0.6161369193154034
COTE D'IVOIRE,DOMINICAN REPUBLIC,0.7877889745109662
DOMINICAN REPUBLIC,GABON,0.676039119804401
DOMINICAN REPUBLIC,INDIA,0.7524449877750611
DOMINICAN REPUBLIC,ECUADOR,0.8985330073349633
DOMINICAN REPUBLIC,ESWATINI,0.5843828715365239
DOMINICAN REPUBLIC,SEYCHELLES,0.44926650366748166
DOMINICAN REPUBLIC,SAINT KITTS AND NEVIS,0.5421760391198044
DOMINICAN REPUBLIC,SOLOMON ISLANDS,0.7707823960880196
DOMINICAN REPUBLIC,MAURITIUS,0.8661369193154034
ANDORRA,DOMINICAN REPUBLIC,0.6161369193154034
DOMINICAN REPUBLIC,SAO TOME AND PRINCIPE,0.4944987775061125
BELARUS,DOMINICAN REPUBLIC,0.7506112469437652
DOMINICAN REPUBLIC,PALAU,0.3410757946210269
DOMINICAN REPUBLIC,GEORGIA,0.5580684596577017
DOMINICAN REPUBLIC,MYANMAR,0.7555012224938875
AFGHANISTAN,DOMINICAN REPUBLIC,0.8178484107579462
CZECHIA,DOMINICAN REPUBLIC,0.5656742556917689
DOMINICAN REPUBLIC,MEXICO,0.871638141809291
BANGLADESH,DOMINICAN REPUBLIC,0.8777506112469438
DOMINICAN REPUBLIC,FINLAND,0.6033007334963325
DOMINICAN REPUBLIC,ISRAEL,0.19070904645476772
DOMINICAN REPUBLIC,HONDURAS,0.8141809290953546
DOMINICAN REPUBLIC,MALI,0.8575794621026895
DOMINICAN REPUBLIC,NORTH MACEDONIA,0.6113074204946997
DOMINICAN REPUBLIC,LEBANON,0.8319070904645477
BARBADOS,DOMINICAN REPUBLIC,0.8636919315403423
BHUTAN,DOMINICAN REPUBLIC,0.8215158924205379
DOMINICAN REPUBLIC,MOROCCO,0.8685819070904646
DOMINICAN REPUBLIC,MALTA,0.6674816625916871
DOMINICAN REPUBLIC,SURINAME,0.8196821515892421
CANADA,DOMINICAN REPUBLIC,0.4578239608801956
DOMINICAN REPUBLIC,UNITED ARAB EMIRATES,0.8728606356968215
CROATIA,DOMINICAN REPUBLIC,0.5861858190709046
DOMINICAN REPUBLIC,KENYA,0.8215158924205379
DOMINICAN REPUBLIC,RWANDA,0.5525672371638142
CONGO,DOMINICAN REPUBLIC,0.7921760391198044
DOMINICAN REPUBLIC,GUATEMALA,0.8636919315403423
ANTIGUA AND BARBUDA,DOMINICAN REPUBLIC,0.8209046454767727
DOMINICAN REPUBLIC,LATVIA,0.5764058679706602
DOMINICAN REPUBLIC,TOGO,0.8221271393643031
DOMINICAN REPUBLIC,GRENADA,0.7671149144254279
DOMINICAN REPUBLIC,NAMIBIA,0.847799511002445
DOMINICAN REPUBLIC,SYRIAN ARAB REPUBLIC,0.7402200488997555
DOMINICAN REPUBLIC,NORWAY,0.6014669926650367
CHILE,DOMINICAN REPUBLIC,0.8948655256723717
DOMINICA,DOMINICAN REPUBLIC,0.5079462102689487
ALBANIA,DOMINICAN REPUBLIC,0.5794621026894865
DOMINICAN REPUBLIC,TRINIDAD AND TOBAGO,0.8710268948655256
DOMINICAN REPUBLIC,PANAMA,0.8410757946210269
DOMINICAN REPUBLIC,MONTENEGRO,0.5963990997749438
DOMINICAN REPUBLIC,NIGERIA,0.8526894865525673
DOMINICAN REPUBLIC,GHANA,0.812958435207824
DOMINICAN REPUBLIC,OMAN,0.8551344743276283
DOMINICAN REPUBLIC,SLOVENIA,0.597799511002445
BAHAMAS,DOMINICAN REPUBLIC,0.8581907090464548
DOMINICAN REPUBLIC,JAMAICA,0.8930317848410758
BOLIVIA (PLURINATIONAL STATE OF),DOMINICAN REPUBLIC,0.8579439252336448
DOMINICAN REPUBLIC,SAINT LUCIA,0.8545232273838631
DOMINICAN REPUBLIC,MONGOLIA,0.8649144254278729
DOMINICAN REPUBLIC,PORTUGAL,0.6008557457212714
DEMOCRATIC REPUBLIC OF THE CONGO,DOMINICAN REPUBLIC,0.4358190709046455
DOMINICAN REPUBLIC,EL SALVADOR,0.8765281173594132
DOMINICAN REPUBLIC,GAMBIA,0.6436430317848411
DOMINICAN REPUBLIC,TURKMENISTAN,0.6735941320293398
DOMINICAN REPUBLIC,MICRONESIA (FEDERATED STATES OF),0.3092909535452323
DOMINICAN REPUBLIC,TIMOR-LESTE,0.7855392156862745
BELIZE,DOMINICAN REPUBLIC,0.8514669926650367
CHAD,DOMINICAN REPUBLIC,0.5067237163814181
BURKINA FASO,DOMINICAN REPUBLIC,0.8429095354523227
DOMINICAN REPUBLIC,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.8355745721271394
DOMINICAN REPUBLIC,TUVALU,0.5666259168704156
DOMINICAN REPUBLIC,JORDAN,0.8838630806845966
DOMINICAN REPUBLIC,PARAGUAY,0.8349633251833741
DOMINICAN REPUBLIC,SERBIA AND MONTENEGRO,0.6238938053097345
BOLIVIA,DOMINICAN REPUBLIC,0.8232142857142857
DOMINICAN REPUBLIC,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,0.5883222468588323
CAPE VERDE,DOMINICAN REPUBLIC,0.8132387706855791
CZECH REPUBLIC,DOMINICAN REPUBLIC,0.5877934272300469
DOMINICAN REPUBLIC,VENEZUELA,0.8571428571428571
DOMINICAN REPUBLIC,SWAZILAND,0.6674737691686844
DOMINICAN REPUBLIC,LIBYAN ARAB JAMAHIRIYA,0.7988587731811697
DOMINICAN REPUBLIC,MOLDOVA,0.65
BRAZIL,UNITED REPUBLIC OF TANZANIA,0.8213239601640304
BRAZIL,PHILIPPINES,0.8793884484711212
ALGERIA,BRAZIL,0.862400906002265
BENIN,BRAZIL,0.7627406568516422
BRAZIL,DENMARK,0.5981253661394259
BRAZIL,ROMANIA,0.6058890147225368
ARGENTINA,BRAZIL,0.8605741066198008
BRAZIL,GREECE,0.6162858816637375
AUSTRIA,BRAZIL,0.6530973451327433
BRAZIL,SWITZERLAND,0.6317401960784313
BRAZIL,CYPRUS,0.6687041564792175
BRAZIL,MOZAMBIQUE,0.83679706601467
BRAZIL,SUDAN,0.808679706601467
BRAZIL,FIJI,0.7616136919315404
BRAZIL,BULGARIA,0.5794621026894865
BRAZIL,CUBA,0.7964547677261614
BRAZIL,UGANDA,0.712094395280236
BRAZIL,ZAMBIA,0.8398533007334963
BRAZIL,SOUTH SUDAN,0.30364806866952787
BRAZIL,MONACO,0.5550122249388753
BRAZIL,REPUBLIC OF KOREA,0.5904645476772616
BRAZIL,REPUBLIC OF MOLDOVA,0.5876288659793815
BRAZIL,SAN MARINO,0.6332518337408313
BRAZIL,YEMEN,0.8319070904645477
BRAZIL,ITALY,0.5849633251833741
BRAZIL,BURUNDI,0.66320293398533
BRAZIL,HUNGARY,0.562958435207824
BRAZIL,CAMBODIA,0.83679706601467
BRAZIL,MALAWI,0.7041564792176039
BRAZIL,NAURU,0.3380195599022005
BRAZIL,NICARAGUA,0.7915647921760391
BRAZIL,BRUNEI DARUSSALAM,0.8581907090464548
BRAZIL,POLAND,0.5715158924205379
BRAZIL,THAILAND,0.8844743276283619
BRAZIL,MALDIVES,0.8594132029339854
BRAZIL,SIERRA LEONE,0.6705378973105135
BRAZIL,TURKEY,0.6542772861356932
BRAZIL,CABO VERDE,0.8164556962025317
BRAZIL,PAPUA NEW GUINEA,0.6839853300733496
BRAZIL,MARSHALL ISLANDS,0.37713936430317846
AZERBAIJAN,BRAZIL,0.7921760391198044
BRAZIL,MADAGASCAR,0.7053789731051344
BRAZIL,CAMEROON,0.6289731051344744
BRAZIL,SAUDI ARABIA,0.8343520782396088
BRAZIL,IRAN (ISLAMIC REPUBLIC OF),0.7518337408312958
BRAZIL,NEPAL,0.8649144254278729
BRAZIL,SAMOA,0.7047677261613692
BRAZIL,IRAQ,0.7512224938875306
BRAZIL,LIBYA,0.8117647058823529
BAHRAIN,BRAZIL,0.8643031784841075
BRAZIL,GUINEA,0.7860635696821516
BRAZIL,EQUATORIAL GUINEA,0.35513447432762835
BRAZIL,KYRGYZSTAN,0.761002444987775
BRAZIL,ERITREA,0.8196821515892421
BRAZIL,KUWAIT,0.8526894865525673
ARMENIA,BRAZIL,0.7023227383863081
BRAZIL,MAURITANIA,0.8068459657701712
BRAZIL,SINGAPORE,0.8759168704156479
BRAZIL,CENTRAL AFRICAN REPUBLIC,0.5684596577017115
BRAZIL,PERU,0.8569682151589242
BRAZIL,LIECHTENSTEIN,0.6344743276283619
BRAZIL,NETHERLANDS,0.5819070904645477
BRAZIL,SERBIA,0.6346586646661665
BRAZIL,HAITI,0.676039119804401
BRAZIL,IRELAND,0.6418092909535452
BRAZIL,KAZAKHSTAN,0.8146788990825689
BRAZIL,DJIBOUTI,0.843520782396088
BRAZIL,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,0.6650366748166259
BOSNIA AND HERZEGOVINA,BRAZIL,0.616695059625213
BRAZIL,PAKISTAN,0.7870206489675516
BRAZIL,SWEDEN,0.6204156479217604
BRAZIL,SOMALIA,0.4993887530562347
BRAZIL,SLOVAKIA,0.5819070904645477
AUSTRALIA,BRAZIL,0.4871638141809291
BRAZIL,KIRIBATI,0.3117359413202934
BRAZIL,QATAR,0.8514669926650367
BRAZIL,LITHUANIA,0.5709046454767727
BRAZIL,ICELAND,0.597799511002445
BRAZIL,LUXEMBOURG,0.5886308068459658
BRAZIL,ETHIOPIA,0.8007334963325183
BRAZIL,COMOROS,0.6766503667481663
BRAZIL,SRI LANKA,0.8612469437652812
BRAZIL,GUYANA,0.8704156479217604
BRAZIL,TONGA,0.5232273838630807
BRAZIL,UZBEKISTAN,0.6558679706601467
BRAZIL,VANUATU,0.53239608801956
BRAZIL,LESOTHO,0.8160146699266504
BRAZIL,COLOMBIA,0.854289071680376
BRAZIL,GUINEA-BISSAU,0.6925427872860636
BOTSWANA,BRAZIL,0.7976772616136919
BRAZIL,COSTA RICA,0.8539119804400978
BRAZIL,TAJIKISTAN,0.7408312958435208
BRAZIL,LIBERIA,0.5947432762836186
BRAZIL,COTE D'IVOIRE,0.7444987775061125
BRAZIL,GABON,0.6768881317433276
BRAZIL,INDIA,0.7702702702702703
BRAZIL,ECUADOR,0.8801955990220048
BRAZIL,ESWATINI,0.5037783375314862
BRAZIL,SEYCHELLES,0.41992665036674814
BRAZIL,SAINT KITTS AND NEVIS,0.49877750611246946
BRAZIL,SOLOMON ISLANDS,0.738997555012225
BRAZIL,MAURITIUS,0.8575794621026895
ANDORRA,BRAZIL,0.6075794621026895
BRAZIL,SAO TOME AND PRINCIPE,0.46454767726161367
BELARUS,BRAZIL,0.7475550122249389
BRAZIL,PALAU,0.31723716381418093
BRAZIL,GEORGIA,0.5592909535452323
BRAZIL,MYANMAR,0.7677261613691931
AFGHANISTAN,BRAZIL,0.7866748166259169
BRAZIL,CZECHIA,0.5481611208406305
BRAZIL,MEXICO,0.8677685950413223
BANGLADESH,BRAZIL,0.85880195599022
BRAZIL,FINLAND,0.6026894865525673
BRAZIL,ISRAEL,0.2139364303178484
BRAZIL,HONDURAS,0.7744498777506112
BRAZIL,MALI,0.839242053789731
BRAZIL,NORTH MACEDONIA,0.5371024734982333
BRAZIL,LEBANON,0.8228279386712095
BARBADOS,BRAZIL,0.8429095354523227
BHUTAN,BRAZIL,0.7927872860635696
BRAZIL,MOROCCO,0.863080684596577
BRAZIL,MALTA,0.66320293398533
BRAZIL,SURINAME,0.7964547677261614
BRAZIL,CANADA,0.4572127139364303
BRAZIL,UNITED ARAB EMIRATES,0.8655256723716381
BRAZIL,CROATIA,0.5745721271393643
