countryA,countryB,similarity
BENIN,NORTH MACEDONIA,0.36395759717314485
BENIN,LEBANON,0.7564450474898237
BARBADOS,BENIN,0.7985074626865671
BENIN,BHUTAN,0.7928539122568974
BENIN,MOROCCO,0.7982813206693804
BENIN,MALTA,0.6788783355947535
BENIN,SURINAME,0.8022732654511011
BENIN,CANADA,0.40409725348941916
BENIN,UNITED ARAB EMIRATES,0.8233830845771144
BENIN,CROATIA,0.4829205807002562
BENIN,KENYA,0.8222523744911805
BENIN,RWANDA,0.6456354590682949
BENIN,CONGO,0.7622709794164216
BENIN,GUATEMALA,0.6818181818181818
ANTIGUA AND BARBUDA,BENIN,0.735053989992099
BENIN,LATVIA,0.47971854304635764
BENIN,TOGO,0.8251922207146087
BENIN,GRENADA,0.6320669380370872
BENIN,NAMIBIA,0.7777777777777778
BENIN,SYRIAN ARAB REPUBLIC,0.7677521483491633
BENIN,NORWAY,0.4995477159656264
BENIN,CHILE,0.7399553571428571
BENIN,DOMINICA,0.41577669902912623
ALBANIA,BENIN,0.4866576209859792
BENIN,TRINIDAD AND TOBAGO,0.8120759837177748
BENIN,PANAMA,0.7641255605381166
BENIN,MONTENEGRO,0.4876219054763691
BENIN,NIGERIA,0.8197648123021257
BENIN,GHANA,0.8236092265943012
BENIN,OMAN,0.798733604703754
BENIN,SLOVENIA,0.4961571306575576
BAHAMAS,BENIN,0.7632293080054274
BENIN,JAMAICA,0.8043871551334237
BENIN,BOLIVIA (PLURINATIONAL STATE OF),0.7252336448598131
BENIN,SAINT LUCIA,0.722716049382716
BENIN,MONGOLIA,0.7772501130710086
BENIN,PORTUGAL,0.48801447308909995
BENIN,DEMOCRATIC REPUBLIC OF THE CONGO,0.5712656784492588
BENIN,EL SALVADOR,0.7175486205336952
BENIN,GAMBIA,0.6264133876074175
BENIN,TURKMENISTAN,0.5499573014517506
BENIN,MICRONESIA (FEDERATED STATES OF),0.31912251655629137
BENIN,TIMOR-LESTE,0.7205882352941176
BELIZE,BENIN,0.6840861344537815
BENIN,CHAD,0.6766169154228856
BENIN,BURKINA FASO,0.847534910230835
BENIN,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.7928774928774929
BENIN,TUVALU,0.5403726708074534
BENIN,JORDAN,0.8190863862505654
BENIN,PARAGUAY,0.661917684305744
BENIN,SERBIA AND MONTENEGRO,0.5486725663716814
BENIN,BOLIVIA,0.8030484160191274
BENIN,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,0.5378024193548387
BENIN,CAPE VERDE,0.8075440528634361
BENIN,CZECH REPUBLIC,0.5194575471698113
BENIN,VENEZUELA,0.8264239973036738
BENIN,SWAZILAND,0.7040993788819876
BENIN,LIBYAN ARAB JAMAHIRIYA,0.8364580328814537
BENIN,YUGOSLAVIA,0.677498252969951
BENIN,MOLDOVA,0.5388888888888889
BENIN,UPPER VOLTA,0.764512595837897
BENIN,DEMOCRATIC YEMEN,0.8786458333333333
BENIN,IVORY COAST,0.7009857612267251
BENIN,UKRAINIAN SSR,0.7035010940919038
BENIN,LAO PEOPLE's DEMOCRATIC REPUBLIC,0.7995310668229777
BENIN,BYELORUSSIAN SSR,0.7045951859956237
BENIN,DEMOCRATIC KAMPUCHEA,0.5427901524032825
BENIN,UNITED REPUBLIC OF CAMEROON,0.8148959474260679
BENIN,GERMAN DEMOCRATIC REPUBLIC,0.7770833333333333
BENIN,BURMA,0.7385120350109409
BENIN,ZAIRE,0.7669584245076586
BENIN,"GERMANY, FEDERAL REPUBLIC OF",0.30463917525773193
BENIN,USSR,0.7714825306893296
BENIN,CZECHOSLOVAKIA,0.7433874709976798
BENIN,IRAN,0.8283378746594006
BENIN,CENTRAL AFRICAN EMPIRE,0.6587677725118484
BENIN,SURINAM,0.5329949238578681
DENMARK,ROMANIA,0.698526560682435
ARGENTINA,DENMARK,0.631588681339005
DENMARK,GREECE,0.8018518518518518
AUSTRIA,DENMARK,0.8614114409278553
DENMARK,SWITZERLAND,0.8854166666666666
CYPRUS,DENMARK,0.6696660667866426
DENMARK,MOZAMBIQUE,0.4874859075535513
DENMARK,SUDAN,0.5155695703586913
DENMARK,FIJI,0.5478589420654912
BULGARIA,DENMARK,0.6731220657276995
CUBA,DENMARK,0.46591560053465725
DENMARK,UGANDA,0.46923076923076923
DENMARK,ZAMBIA,0.525071341214839
DENMARK,SOUTH SUDAN,0.20600858369098712
DENMARK,MONACO,0.8839364518976169
DENMARK,REPUBLIC OF KOREA,0.804635761589404
DENMARK,REPUBLIC OF MOLDOVA,0.8574733919481722
DENMARK,SAN MARINO,0.8360375747224594
DENMARK,YEMEN,0.4952966020349395
DENMARK,ITALY,0.8724198938470611
BURUNDI,DENMARK,0.47329016592472684
DENMARK,HUNGARY,0.6699314397649363
CAMBODIA,DENMARK,0.4564831261101243
DENMARK,MALAWI,0.47696697920913167
DENMARK,NAURU,0.25475285171102663
DENMARK,NICARAGUA,0.5174718350200497
BRUNEI DARUSSALAM,DENMARK,0.5450490633363069
DENMARK,POLAND,0.6732862325759023
DENMARK,THAILAND,0.5831894070236039
DENMARK,MALDIVES,0.518019884009942
DENMARK,SIERRA LEONE,0.4950694304689072
DENMARK,TURKEY,0.7077686581408665
CABO VERDE,DENMARK,0.520253164556962
DENMARK,PAPUA NEW GUINEA,0.5156708004509583
DENMARK,MARSHALL ISLANDS,0.49337748344370863
AZERBAIJAN,DENMARK,0.5597779675491034
DENMARK,MADAGASCAR,0.49215491559086394
CAMEROON,DENMARK,0.48071659616820106
DENMARK,SAUDI ARABIA,0.5157532938705366
DENMARK,IRAN (ISLAMIC REPUBLIC OF),0.4633947939262473
DENMARK,NEPAL,0.5545508158049931
DENMARK,SAMOA,0.5754695107813587
DENMARK,IRAQ,0.43249952262745844
DENMARK,LIBYA,0.5081081081081081
BAHRAIN,DENMARK,0.544973544973545
DENMARK,GUINEA,0.5001991238550378
DENMARK,EQUATORIAL GUINEA,0.2824554126918291
DENMARK,KYRGYZSTAN,0.4752348420153715
DENMARK,ERITREA,0.5070609002647838
DENMARK,KUWAIT,0.5386488131466829
ARMENIA,DENMARK,0.6554227156276686
DENMARK,MAURITANIA,0.5073485001006643
DENMARK,SINGAPORE,0.5644109253974725
CENTRAL AFRICAN REPUBLIC,DENMARK,0.40396659707724425
DENMARK,PERU,0.6026192703461178
DENMARK,LIECHTENSTEIN,0.9036770583533174
DENMARK,NETHERLANDS,0.8871491311819744
DENMARK,SERBIA,0.7719429857464366
DENMARK,HAITI,0.48997517662784035
DENMARK,IRELAND,0.882445449184195
DENMARK,KAZAKHSTAN,0.6236651003844511
DENMARK,DJIBOUTI,0.5169670021062486
DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,DENMARK,0.40397350993377484
BOSNIA AND HERZEGOVINA,DENMARK,0.7198975234842016
DENMARK,PAKISTAN,0.5319189602446484
DENMARK,SWEDEN,0.8902275769745649
DENMARK,SOMALIA,0.3714
DENMARK,SLOVAKIA,0.9613423959218351
AUSTRALIA,DENMARK,0.8007968127490039
DENMARK,KIRIBATI,0.19717544812601848
DENMARK,QATAR,0.544793182290584
DENMARK,LITHUANIA,0.9441225165562914
DENMARK,ICELAND,0.9164435946462716
DENMARK,LUXEMBOURG,0.8596524727897651
DENMARK,ETHIOPIA,0.5354091513195367
COMOROS,DENMARK,0.35877173176789345
DENMARK,SRI LANKA,0.5416397675919948
DENMARK,GUYANA,0.5463304633046331
DENMARK,TONGA,0.425312330255296
DENMARK,UZBEKISTAN,0.3958155422715628
DENMARK,VANUATU,0.40084055686892567
DENMARK,LESOTHO,0.486469864698647
COLOMBIA,DENMARK,0.5791380625476735
DENMARK,GUINEA-BISSAU,0.4287305122494432
BOTSWANA,DENMARK,0.510660106601066
COSTA RICA,DENMARK,0.5759022341034944
DENMARK,TAJIKISTAN,0.4487617421007686
DENMARK,LIBERIA,0.4466297498567882
COTE D'IVOIRE,DENMARK,0.5215161014534055
DENMARK,GABON,0.47290541891621674
DENMARK,INDIA,0.5045385779122542
DENMARK,ECUADOR,0.5562344853924003
DENMARK,ESWATINI,0.32997481108312343
DENMARK,SEYCHELLES,0.2761861104744442
DENMARK,SAINT KITTS AND NEVIS,0.29817559863169896
DENMARK,SOLOMON ISLANDS,0.44481685420158007
DENMARK,MAURITIUS,0.5218652849740932
ANDORRA,DENMARK,0.8945278022947926
DENMARK,SAO TOME AND PRINCIPE,0.3264937993235626
BELARUS,DENMARK,0.5327822120866591
DENMARK,PALAU,0.33241379310344826
DENMARK,GEORGIA,0.7886421861656704
DENMARK,MYANMAR,0.4905929304446978
AFGHANISTAN,DENMARK,0.4837476099426386
CZECHIA,DENMARK,0.9527145359019265
DENMARK,MEXICO,0.5875501241168608
BANGLADESH,DENMARK,0.5351893095768374
DENMARK,FINLAND,0.8698643601336741
DENMARK,ISRAEL,0.47229194825255844
DENMARK,HONDURAS,0.5512698109604736
DENMARK,MALI,0.5252343905844804
DENMARK,NORTH MACEDONIA,0.950530035335689
DENMARK,LEBANON,0.5003813882532419
BARBADOS,DENMARK,0.55386825364252
BHUTAN,DENMARK,0.4980956411341515
DENMARK,MOROCCO,0.5367632564557461
DENMARK,MALTA,0.6893599673868732
DENMARK,SURINAME,0.5056845097110374
CANADA,DENMARK,0.8050123409910765
DENMARK,UNITED ARAB EMIRATES,0.5435059422750425
CROATIA,DENMARK,0.9005123825789924
DENMARK,KENYA,0.5277834317117851
DENMARK,RWANDA,0.4073249696479158
CONGO,DENMARK,0.4652561709188965
DENMARK,GUATEMALA,0.5606263127744893
ANTIGUA AND BARBUDA,DENMARK,0.47708113804004215
DENMARK,LATVIA,0.9201158940397351
DENMARK,TOGO,0.5480903819236153
DENMARK,GRENADA,0.4289532293986637
DENMARK,NAMIBIA,0.5139888089528377
DENMARK,SYRIAN ARAB REPUBLIC,0.4631823952602624
DENMARK,NORWAY,0.9436700400992935
CHILE,DENMARK,0.6038923869490556
DENMARK,DOMINICA,0.24423403738771546
ALBANIA,DENMARK,0.5462944761155888
DENMARK,TRINIDAD AND TOBAGO,0.5472266881028939
DENMARK,PANAMA,0.5772388772197823
DENMARK,MONTENEGRO,0.9399849962490623
DENMARK,NIGERIA,0.5306203869938161
DENMARK,GHANA,0.5427018633540373
DENMARK,OMAN,0.5283657917019475
DENMARK,SLOVENIA,0.9389410760034159
BAHAMAS,DENMARK,0.5555312157721797
DENMARK,JAMAICA,0.5728450020234723
BOLIVIA (PLURINATIONAL STATE OF),DENMARK,0.48878504672897194
DENMARK,SAINT LUCIA,0.495183996048407
DENMARK,MONGOLIA,0.4978868987723888
DENMARK,PORTUGAL,0.8042068016512679
DEMOCRATIC REPUBLIC OF THE CONGO,DENMARK,0.3015963511972634
DENMARK,EL SALVADOR,0.5373305327477563
DENMARK,GAMBIA,0.3687321646962903
DENMARK,TURKMENISTAN,0.35012809564474806
DENMARK,MICRONESIA (FEDERATED STATES OF),0.486341059602649
DENMARK,TIMOR-LESTE,0.5337009803921569
BELIZE,DENMARK,0.48095613343840293
CHAD,DENMARK,0.42231553689262147
BURKINA FASO,DENMARK,0.5305949008498584
DENMARK,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.48575498575498577
DENMARK,TUVALU,0.3709768492377188
DENMARK,JORDAN,0.5344997051307254
DENMARK,PARAGUAY,0.5423406279733587
DENMARK,SERBIA AND MONTENEGRO,0.9557522123893806
BOLIVIA,DENMARK,0.565969718817592
DENMARK,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,0.8830645161290323
CAPE VERDE,DENMARK,0.4776406035665295
CZECH REPUBLIC,DENMARK,0.9587264150943396
DENMARK,VENEZUELA,0.584635761589404
DENMARK,SWAZILAND,0.4841843651152282
DENMARK,LIBYAN ARAB JAMAHIRIYA,0.4912485414235706
DENMARK,YUGOSLAVIA,0.47103617079140603
DENMARK,MOLDOVA,0.9444444444444444
DENMARK,UPPER VOLTA,0.5140750670241286
DEMOCRATIC YEMEN,DENMARK,0.4806654676258993
DENMARK,IVORY COAST,0.5777479892761395
DENMARK,UKRAINIAN SSR,0.3765182186234818
DENMARK,LAO PEOPLE's DEMOCRATIC REPUBLIC,0.4119718309859155
BYELORUSSIAN SSR,DENMARK,0.37536148062463853
DEMOCRATIC KAMPUCHEA,DENMARK,0.30164319248826293
DENMARK,UNITED REPUBLIC OF CAMEROON,0.5509164969450102
DENMARK,GERMAN DEMOCRATIC REPUBLIC,0.4120213281628696
BURMA,DENMARK,0.578698224852071
DENMARK,ZAIRE,0.5617792421746294
DENMARK,"GERMANY, FEDERAL REPUBLIC OF",0.7455162384876394
DENMARK,USSR,0.428186109238031
CZECHOSLOVAKIA,DENMARK,0.4457912457912458
DENMARK,LIBYAN ARAB REPUBLIC,0.5961538461538461
DENMARK,IRAN,0.5881213686249193
DENMARK,KHMER REPUBLIC,0.5972696245733788
DENMARK,LAOS,0.5787292817679558
CEYLON,DENMARK,0.5727272727272728
DAHOMEY,DENMARK,0.5241379310344828
DENMARK,UNITED ARAB REPUBLIC,0.4935064935064935
DENMARK,SYRIA,0.4641255605381166
DENMARK,SOUTHERN YEMEN,0.37168141592920356
CONGO (BRAZZAVILLE),DENMARK,0.4050179211469534
CONGO (LEOPOLDVILLE),DENMARK,0.49818181818181817
CENTRAL AFRICAN EMPIRE,DENMARK,0.4881516587677725
DENMARK,UNION OF SOUTH AFRICA,0.4090909090909091
DENMARK,FEDERATION OF MALAYA,0.8064516129032258
DENMARK,SURINAM,0.45685279187817257
ARGENTINA,ROMANIA,0.7119596821089358
GREECE,ROMANIA,0.7656522581895716
AUSTRIA,ROMANIA,0.7105263157894737
ROMANIA,SWITZERLAND,0.8694852941176471
CYPRUS,ROMANIA,0.8126749300279889
MOZAMBIQUE,ROMANIA,0.6417944093778178
ROMANIA,SUDAN,0.6585221674876848
FIJI,ROMANIA,0.6291710388247639
BULGARIA,ROMANIA,0.8732311320754716
CUBA,ROMANIA,0.6301528933617186
ROMANIA,UGANDA,0.6233555960331917
ROMANIA,ZAMBIA,0.6776034236804565
ROMANIA,SOUTH SUDAN,0.20278969957081544
MONACO,ROMANIA,0.8795233892321271
REPUBLIC OF KOREA,ROMANIA,0.804635761589404
REPUBLIC OF MOLDOVA,ROMANIA,0.8773715872281351
ROMANIA,SAN MARINO,0.8283518360375747
ROMANIA,YEMEN,0.657879433998837
ITALY,ROMANIA,0.6555033294163729
BURUNDI,ROMANIA,0.6328140805179041
HUNGARY,ROMANIA,0.8632075471698113
CAMBODIA,ROMANIA,0.5361583354478558
MALAWI,ROMANIA,0.49296922763399226
NAURU,ROMANIA,0.25475285171102663
NICARAGUA,ROMANIA,0.6049528301886793
BRUNEI DARUSSALAM,ROMANIA,0.6199821587867975
POLAND,ROMANIA,0.8858097484276729
ROMANIA,THAILAND,0.6823899371069182
MALDIVES,ROMANIA,0.6448540070407952
ROMANIA,SIERRA LEONE,0.6229376257545272
ROMANIA,TURKEY,0.7279874213836478
CABO VERDE,ROMANIA,0.5050632911392405
PAPUA NEW GUINEA,ROMANIA,0.6064021641118125
MARSHALL ISLANDS,ROMANIA,0.48923841059602646
AZERBAIJAN,ROMANIA,0.5503842869342442
MADAGASCAR,ROMANIA,0.6347461015593763
CAMEROON,ROMANIA,0.5625777556606121
ROMANIA,SAUDI ARABIA,0.6513364779874213
IRAN (ISLAMIC REPUBLIC OF),ROMANIA,0.5794468546637744
NEPAL,ROMANIA,0.6717767295597484
ROMANIA,SAMOA,0.6196105702364395
IRAQ,ROMANIA,0.5933569182389937
LIBYA,ROMANIA,0.5312741312741313
BAHRAIN,ROMANIA,0.6889547185780787
GUINEA,ROMANIA,0.6520007963368505
EQUATORIAL GUINEA,ROMANIA,0.37963922869583244
KYRGYZSTAN,ROMANIA,0.47224594363791633
ERITREA,ROMANIA,0.49911738746690204
KUWAIT,ROMANIA,0.6874239350912779
ARMENIA,ROMANIA,0.6507258753202391
MAURITANIA,ROMANIA,0.6457326892109501
ROMANIA,SINGAPORE,0.668025270022417
CENTRAL AFRICAN REPUBLIC,ROMANIA,0.49801711542475474
PERU,ROMANIA,0.7047955974842768
LIECHTENSTEIN,ROMANIA,0.8908872901678657
NETHERLANDS,ROMANIA,0.6572327044025157
ROMANIA,SERBIA,0.7749437359339835
HAITI,ROMANIA,0.5621069182389937
IRELAND,ROMANIA,0.6924435721295388
KAZAKHSTAN,ROMANIA,0.6082870568133276
DJIBOUTI,ROMANIA,0.6357042583060365
DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,ROMANIA,0.39155629139072845
BOSNIA AND HERZEGOVINA,ROMANIA,0.7147736976942783
PAKISTAN,ROMANIA,0.6640308582449373
ROMANIA,SWEDEN,0.7083251714005877
ROMANIA,SOMALIA,0.5070985802839432
ROMANIA,SLOVAKIA,0.9510366122629025
AUSTRALIA,ROMANIA,0.6244103773584906
KIRIBATI,ROMANIA,0.19337316675719718
QATAR,ROMANIA,0.674074074074074
LITHUANIA,ROMANIA,0.9288079470198676
ICELAND,ROMANIA,0.6886792452830188
LUXEMBOURG,ROMANIA,0.6385613207547169
ETHIOPIA,ROMANIA,0.672
COMOROS,ROMANIA,0.4620767494356659
ROMANIA,SRI LANKA,0.6839500860585198
GUYANA,ROMANIA,0.6867469879518072
ROMANIA,TONGA,0.42422596414991853
ROMANIA,UZBEKISTAN,0.40563620836891545
ROMANIA,VANUATU,0.49737394957983194
LESOTHO,ROMANIA,0.5917196146751383
COLOMBIA,ROMANIA,0.6561951219512195
GUINEA-BISSAU,ROMANIA,0.56312625250501
BOTSWANA,ROMANIA,0.6333265013322402
COSTA RICA,ROMANIA,0.6134040880503144
ROMANIA,TAJIKISTAN,0.4521776259607173
LIBERIA,ROMANIA,0.5283018867924528
COTE D'IVOIRE,ROMANIA,0.5688405797101449
GABON,ROMANIA,0.5959616153538585
INDIA,ROMANIA,0.6380582524271845
ECUADOR,ROMANIA,0.6660818713450293
ESWATINI,ROMANIA,0.3198992443324937
ROMANIA,SEYCHELLES,0.37740604949587536
ROMANIA,SAINT KITTS AND NEVIS,0.3312428734321551
ROMANIA,SOLOMON ISLANDS,0.4913834370512207
MAURITIUS,ROMANIA,0.6376392901361948
ANDORRA,ROMANIA,0.8940864960282436
ROMANIA,SAO TOME AND PRINCIPE,0.47745716862037874
BELARUS,ROMANIA,0.6462371721778791
PALAU,ROMANIA,0.3314942528735632
GEORGIA,ROMANIA,0.7988898377455167
MYANMAR,ROMANIA,0.5658494868871151
AFGHANISTAN,ROMANIA,0.6352201257861635
CZECHIA,ROMANIA,0.9369527145359019
MEXICO,ROMANIA,0.7016509433962265
BANGLADESH,ROMANIA,0.6695613449120463
FINLAND,ROMANIA,0.7449756097560976
ISRAEL,ROMANIA,0.35102201257861637
HONDURAS,ROMANIA,0.5945361635220126
MALI,ROMANIA,0.6771291483406637
NORTH MACEDONIA,ROMANIA,0.9469964664310954
LEBANON,ROMANIA,0.6218553459119497
BARBADOS,ROMANIA,0.6522363561756258
BHUTAN,ROMANIA,0.6344404484874128
MOROCCO,ROMANIA,0.6647615293653922
MALTA,ROMANIA,0.7872427144895048
ROMANIA,SURINAME,0.6234904096613781
CANADA,ROMANIA,0.5881438289601555
ROMANIA,UNITED ARAB EMIRATES,0.6859574468085107
CROATIA,ROMANIA,0.8962425277540563
KENYA,ROMANIA,0.6632071632071632
ROMANIA,RWANDA,0.5454177624924135
CONGO,ROMANIA,0.5995340957221517
GUATEMALA,ROMANIA,0.5813679245283019
ANTIGUA AND BARBUDA,ROMANIA,0.5409533842507243
LATVIA,ROMANIA,0.9197019867549668
ROMANIA,TOGO,0.681327469012395
GRENADA,ROMANIA,0.49409930973057226
NAMIBIA,ROMANIA,0.5023980815347722
ROMANIA,SYRIAN ARAB REPUBLIC,0.6251322191664904
NORWAY,ROMANIA,0.6949685534591195
CHILE,ROMANIA,0.6493304870948962
DOMINICA,ROMANIA,0.2638349514563107
ALBANIA,ROMANIA,0.6717767295597484
ROMANIA,TRINIDAD AND TOBAGO,0.6789399150313574
PANAMA,ROMANIA,0.6786968396410457
MONTENEGRO,ROMANIA,0.9377344336084021
NIGERIA,ROMANIA,0.673530587764894
GHANA,ROMANIA,0.6626482213438735
OMAN,ROMANIA,0.6647619047619048
ROMANIA,SLOVENIA,0.9316823228010248
BAHAMAS,ROMANIA,0.6384143670608848
JAMAICA,ROMANIA,0.6696338256119765
BOLIVIA (PLURINATIONAL STATE OF),ROMANIA,0.47102803738317756
ROMANIA,SAINT LUCIA,0.5577777777777778
MONGOLIA,ROMANIA,0.6835010060362173
PORTUGAL,ROMANIA,0.668435534591195
DEMOCRATIC REPUBLIC OF THE CONGO,ROMANIA,0.38528017842207973
EL SALVADOR,ROMANIA,0.5872641509433962
GAMBIA,ROMANIA,0.4740167108212757
ROMANIA,TURKMENISTAN,0.3514090520922289
MICRONESIA (FEDERATED STATES OF),ROMANIA,0.4780629139072848
ROMANIA,TIMOR-LESTE,0.5263480392156863
BELIZE,ROMANIA,0.5249474789915967
CHAD,ROMANIA,0.5485805677728909
BURKINA FASO,ROMANIA,0.6243944143630664
LAO PEOPLE'S DEMOCRATIC REPUBLIC,ROMANIA,0.5903133903133904
ROMANIA,TUVALU,0.3642010163749294
JORDAN,ROMANIA,0.6700078616352201
PARAGUAY,ROMANIA,0.5450078616352201
ROMANIA,SERBIA AND MONTENEGRO,0.9513274336283186
BOLIVIA,ROMANIA,0.6787138584247259
ROMANIA,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,0.8881048387096774
CAPE VERDE,ROMANIA,0.6467361492046078
CZECH REPUBLIC,ROMANIA,0.9469339622641509
ROMANIA,VENEZUELA,0.7277472527472527
ROMANIA,SWAZILAND,0.5595211203975604
LIBYAN ARAB JAMAHIRIYA,ROMANIA,0.6882030573983271
ROMANIA,YUGOSLAVIA,0.697562358276644
MOLDOVA,ROMANIA,0.9277777777777778
ROMANIA,UPPER VOLTA,0.7086403215003348
DEMOCRATIC YEMEN,ROMANIA,0.8343036274070756
IVORY COAST,ROMANIA,0.6892163429336906
ROMANIA,UKRAINIAN SSR,0.7829113924050632
LAO PEOPLE's DEMOCRATIC REPUBLIC,ROMANIA,0.776084407971864
BYELORUSSIAN SSR,ROMANIA,0.7816455696202531
DEMOCRATIC KAMPUCHEA,ROMANIA,0.5169988276670574
ROMANIA,UNITED REPUBLIC OF CAMEROON,0.8280773143438453
GERMAN DEMOCRATIC REPUBLIC,ROMANIA,0.7950581395348837
BURMA,ROMANIA,0.7284810126582278
ROMANIA,ZAIRE,0.7654320987654321
"GERMANY, FEDERAL REPUBLIC OF",ROMANIA,0.331573896353167
ROMANIA,USSR,0.805574912891986
CZECHOSLOVAKIA,ROMANIA,0.8227578872740163
LIBYAN ARAB REPUBLIC,ROMANIA,0.782967032967033
IRAN,ROMANIA,0.7421428571428571
KHMER REPUBLIC,ROMANIA,0.726962457337884
LAOS,ROMANIA,0.5842541436464088
CEYLON,ROMANIA,0.6113636363636363
DAHOMEY,ROMANIA,0.6448275862068965
ROMANIA,UNITED ARAB REPUBLIC,0.7207792207792207
ROMANIA,SYRIA,0.7195945945945946
ROMANIA,SOUTHERN YEMEN,0.7699115044247787
CONGO (BRAZZAVILLE),ROMANIA,0.5734767025089605
CONGO (LEOPOLDVILLE),ROMANIA,0.5963636363636363
CENTRAL AFRICAN EMPIRE,ROMANIA,0.6777251184834123
ROMANIA,UNION OF SOUTH AFRICA,0.12931034482758622
FEDERATION OF MALAYA,ROMANIA,0.47580645161290325
ROMANIA,SURINAM,0.6040609137055838
ARGENTINA,GREECE,0.7018161601186064
ARGENTINA,AUSTRIA,0.6776729559748428
ARGENTINA,SWITZERLAND,0.7040441176470589
ARGENTINA,CYPRUS,0.7730907636945222
ARGENTINA,MOZAMBIQUE,0.7608205590622182
ARGENTINA,SUDAN,0.7582482325216026
ARGENTINA,FIJI,0.7359916054564533
ARGENTINA,BULGARIA,0.6820132657042528
ARGENTINA,CUBA,0.7203809523809523
ARGENTINA,UGANDA,0.7171982236576504
ARGENTINA,ZAMBIA,0.78582995951417
ARGENTINA,SOUTH SUDAN,0.315450643776824
ARGENTINA,MONACO,0.6288614298323036
ARGENTINA,REPUBLIC OF KOREA,0.7026920031670626
ARGENTINA,REPUBLIC OF MOLDOVA,0.6811661267931514
ARGENTINA,SAN MARINO,0.6737830913748932
ARGENTINA,YEMEN,0.7345489443378119
ARGENTINA,ITALY,0.5812535721089731
ARGENTINA,BURUNDI,0.7063924178261747
ARGENTINA,HUNGARY,0.6662735849056604
ARGENTINA,CAMBODIA,0.6703882263384928
ARGENTINA,MALAWI,0.6009781944161402
ARGENTINA,NAURU,0.33242802824551876
ARGENTINA,NICARAGUA,0.7360106585458698
ARGENTINA,BRUNEI DARUSSALAM,0.7912578055307761
ARGENTINA,POLAND,0.6758803483528967
ARGENTINA,THAILAND,0.8182696021629973
ARGENTINA,MALDIVES,0.7539863325740319
ARGENTINA,SIERRA LEONE,0.7180104292017649
ARGENTINA,TURKEY,0.6903398243604429
ARGENTINA,CABO VERDE,0.8379746835443038
ARGENTINA,PAPUA NEW GUINEA,0.6952209197475203
ARGENTINA,MARSHALL ISLANDS,0.46233443708609273
ARGENTINA,AZERBAIJAN,0.7526161573880285
ARGENTINA,MADAGASCAR,0.7341063574570172
ARGENTINA,CAMEROON,0.6673301816372232
ARGENTINA,SAUDI ARABIA,0.7479954180985109
ARGENTINA,IRAN (ISLAMIC REPUBLIC OF),0.720173535791757
ARGENTINA,NEPAL,0.7944400939702427
ARGENTINA,SAMOA,0.6998145572554474
ARGENTINA,IRAQ,0.6672394043528064
ARGENTINA,LIBYA,0.7698841698841699
ARGENTINA,BAHRAIN,0.8063034857023585
ARGENTINA,GUINEA,0.7375
ARGENTINA,EQUATORIAL GUINEA,0.42940078789135394
ARGENTINA,KYRGYZSTAN,0.6639624252775406
ARGENTINA,ERITREA,0.7246248896734334
ARGENTINA,KUWAIT,0.7908722109533468
ARGENTINA,ARMENIA,0.7677198975234842
ARGENTINA,MAURITANIA,0.7473832528180354
ARGENTINA,SINGAPORE,0.7911147340533932
ARGENTINA,CENTRAL AFRICAN REPUBLIC,0.5800459194322688
ARGENTINA,PERU,0.8450704225352113
ARGENTINA,LIECHTENSTEIN,0.7158273381294964
ARGENTINA,NETHERLANDS,0.5808796123742079
ARGENTINA,SERBIA,0.7134283570892723
ARGENTINA,HAITI,0.6590301641848033
ARGENTINA,IRELAND,0.6593946540880503
ARGENTINA,KAZAKHSTAN,0.8154634771465186
ARGENTINA,DJIBOUTI,0.7680992875201104
ARGENTINA,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,0.5807119205298014
ARGENTINA,BOSNIA AND HERZEGOVINA,0.5683176771989752
ARGENTINA,PAKISTAN,0.7725909261342332
ARGENTINA,SWEDEN,0.6736137667304015
ARGENTINA,SOMALIA,0.5611839491458085
ARGENTINA,SLOVAKIA,0.6915887850467289
ARGENTINA,AUSTRALIA,0.581151832460733
ARGENTINA,KIRIBATI,0.28191200434546443
ARGENTINA,QATAR,0.7948877805486284
ARGENTINA,LITHUANIA,0.6801129487696652
ARGENTINA,ICELAND,0.6233989676926018
ARGENTINA,LUXEMBOURG,0.5633881824981302
ARGENTINA,ETHIOPIA,0.7786666666666666
ARGENTINA,COMOROS,0.555530474040632
ARGENTINA,SRI LANKA,0.8068862275449101
ARGENTINA,GUYANA,0.803238368518139
ARGENTINA,TONGA,0.5040738728951657
ARGENTINA,UZBEKISTAN,0.5683176771989752
ARGENTINA,VANUATU,0.5701155462184874
ARGENTINA,LESOTHO,0.698298831727813
ARGENTINA,COLOMBIA,0.7974178849439909
ARGENTINA,GUINEA-BISSAU,0.6526386105544422
ARGENTINA,BOTSWANA,0.7383215369059656
ARGENTINA,COSTA RICA,0.7499045437189767
